id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
20940824,robb/Cartography,https://api.github.com/repos/robb/Cartography,474,6739,6739,Swift,55,https://api.github.com/repos/robb/Cartography/issues{/number},https://api.github.com/repos/robb/Cartography/issues/events{/number},https://api.github.com/repos/robb/Cartography/issues/comments{/number}
44840041,apple/swift-package-manager,https://api.github.com/repos/apple/swift-package-manager,797,6719,6719,Swift,26,https://api.github.com/repos/apple/swift-package-manager/issues{/number},https://api.github.com/repos/apple/swift-package-manager/issues/events{/number},https://api.github.com/repos/apple/swift-package-manager/issues/comments{/number}
75432091,kickstarter/ios-oss,https://api.github.com/repos/kickstarter/ios-oss,955,6586,6586,Swift,11,https://api.github.com/repos/kickstarter/ios-oss/issues{/number},https://api.github.com/repos/kickstarter/ios-oss/issues/events{/number},https://api.github.com/repos/kickstarter/ios-oss/issues/comments{/number}
21535619,krzyzanowskim/CryptoSwift,https://api.github.com/repos/krzyzanowskim/CryptoSwift,741,6488,6488,Swift,18,https://api.github.com/repos/krzyzanowskim/CryptoSwift/issues{/number},https://api.github.com/repos/krzyzanowskim/CryptoSwift/issues/events{/number},https://api.github.com/repos/krzyzanowskim/CryptoSwift/issues/comments{/number}
106618491,airbnb/Lona,https://api.github.com/repos/airbnb/Lona,184,6266,6266,Swift,17,https://api.github.com/repos/airbnb/Lona/issues{/number},https://api.github.com/repos/airbnb/Lona/issues/events{/number},https://api.github.com/repos/airbnb/Lona/issues/comments{/number}
27892731,mac-cain13/R.swift,https://api.github.com/repos/mac-cain13/R.swift,390,6005,6005,Swift,47,https://api.github.com/repos/mac-cain13/R.swift/issues{/number},https://api.github.com/repos/mac-cain13/R.swift/issues/events{/number},https://api.github.com/repos/mac-cain13/R.swift/issues/comments{/number}
24797553,stephencelis/SQLite.swift,https://api.github.com/repos/stephencelis/SQLite.swift,996,5863,5863,Swift,189,https://api.github.com/repos/stephencelis/SQLite.swift/issues{/number},https://api.github.com/repos/stephencelis/SQLite.swift/issues/events{/number},https://api.github.com/repos/stephencelis/SQLite.swift/issues/comments{/number}
24293205,ashleymills/Reachability.swift,https://api.github.com/repos/ashleymills/Reachability.swift,661,5819,5819,Swift,55,https://api.github.com/repos/ashleymills/Reachability.swift/issues{/number},https://api.github.com/repos/ashleymills/Reachability.swift/issues/events{/number},https://api.github.com/repos/ashleymills/Reachability.swift/issues/comments{/number}
32262438,CatchChat/Yep,https://api.github.com/repos/CatchChat/Yep,1304,5801,5801,Swift,4,https://api.github.com/repos/CatchChat/Yep/issues{/number},https://api.github.com/repos/CatchChat/Yep/issues/events{/number},https://api.github.com/repos/CatchChat/Yep/issues/comments{/number}
28266028,xmartlabs/XLPagerTabStrip,https://api.github.com/repos/xmartlabs/XLPagerTabStrip,995,5751,5751,Swift,210,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues{/number},https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/events{/number},https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/comments{/number}
48027844,ReSwift/ReSwift,https://api.github.com/repos/ReSwift/ReSwift,377,5704,5704,Swift,58,https://api.github.com/repos/ReSwift/ReSwift/issues{/number},https://api.github.com/repos/ReSwift/ReSwift/issues/events{/number},https://api.github.com/repos/ReSwift/ReSwift/issues/comments{/number}
10115880,ianyh/Amethyst,https://api.github.com/repos/ianyh/Amethyst,217,5697,5697,Swift,139,https://api.github.com/repos/ianyh/Amethyst/issues{/number},https://api.github.com/repos/ianyh/Amethyst/issues/events{/number},https://api.github.com/repos/ianyh/Amethyst/issues/comments{/number}
14238862,andreamazz/AMScrollingNavbar,https://api.github.com/repos/andreamazz/AMScrollingNavbar,607,5684,5684,Swift,28,https://api.github.com/repos/andreamazz/AMScrollingNavbar/issues{/number},https://api.github.com/repos/andreamazz/AMScrollingNavbar/issues/events{/number},https://api.github.com/repos/andreamazz/AMScrollingNavbar/issues/comments{/number}
46527265,Swift-AI/Swift-AI,https://api.github.com/repos/Swift-AI/Swift-AI,538,5527,5527,Swift,7,https://api.github.com/repos/Swift-AI/Swift-AI/issues{/number},https://api.github.com/repos/Swift-AI/Swift-AI/issues/events{/number},https://api.github.com/repos/Swift-AI/Swift-AI/issues/comments{/number}
54027312,patchthecode/JTAppleCalendar,https://api.github.com/repos/patchthecode/JTAppleCalendar,521,5468,5468,Swift,39,https://api.github.com/repos/patchthecode/JTAppleCalendar/issues{/number},https://api.github.com/repos/patchthecode/JTAppleCalendar/issues/events{/number},https://api.github.com/repos/patchthecode/JTAppleCalendar/issues/comments{/number}
