id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
8417201,ndmitchell/shake,https://api.github.com/repos/ndmitchell/shake,92,517,517,Haskell,136,https://api.github.com/repos/ndmitchell/shake/issues{/number},https://api.github.com/repos/ndmitchell/shake/issues/events{/number},https://api.github.com/repos/ndmitchell/shake/issues/comments{/number}
1348302,hspec/hspec,https://api.github.com/repos/hspec/hspec,74,499,499,Haskell,39,https://api.github.com/repos/hspec/hspec/issues{/number},https://api.github.com/repos/hspec/hspec/issues/events{/number},https://api.github.com/repos/hspec/hspec/issues/comments{/number}
8776021,haskoin/haskoin-core,https://api.github.com/repos/haskoin/haskoin-core,80,481,481,Haskell,0,https://api.github.com/repos/haskoin/haskoin-core/issues{/number},https://api.github.com/repos/haskoin/haskoin-core/issues/events{/number},https://api.github.com/repos/haskoin/haskoin-core/issues/comments{/number}
44247257,fptudelft/FP101x-Content-2015,https://api.github.com/repos/fptudelft/FP101x-Content-2015,141,473,473,Haskell,0,https://api.github.com/repos/fptudelft/FP101x-Content-2015/issues{/number},https://api.github.com/repos/fptudelft/FP101x-Content-2015/issues/events{/number},https://api.github.com/repos/fptudelft/FP101x-Content-2015/issues/comments{/number}
18043169,haskell/parsec,https://api.github.com/repos/haskell/parsec,56,461,461,Haskell,36,https://api.github.com/repos/haskell/parsec/issues{/number},https://api.github.com/repos/haskell/parsec/issues/events{/number},https://api.github.com/repos/haskell/parsec/issues/comments{/number}
39738971,mrkkrp/megaparsec,https://api.github.com/repos/mrkkrp/megaparsec,56,456,456,Haskell,3,https://api.github.com/repos/mrkkrp/megaparsec/issues{/number},https://api.github.com/repos/mrkkrp/megaparsec/issues/events{/number},https://api.github.com/repos/mrkkrp/megaparsec/issues/comments{/number}
5218355,nick8325/quickcheck,https://api.github.com/repos/nick8325/quickcheck,86,452,452,Haskell,45,https://api.github.com/repos/nick8325/quickcheck/issues{/number},https://api.github.com/repos/nick8325/quickcheck/issues/events{/number},https://api.github.com/repos/nick8325/quickcheck/issues/comments{/number}
52640293,kadena-io/juno,https://api.github.com/repos/kadena-io/juno,51,446,446,Haskell,7,https://api.github.com/repos/kadena-io/juno/issues{/number},https://api.github.com/repos/kadena-io/juno/issues/events{/number},https://api.github.com/repos/kadena-io/juno/issues/comments{/number}
68808551,ThoughtWorksInc/DeepDarkFantasy,https://api.github.com/repos/ThoughtWorksInc/DeepDarkFantasy,52,439,439,Haskell,0,https://api.github.com/repos/ThoughtWorksInc/DeepDarkFantasy/issues{/number},https://api.github.com/repos/ThoughtWorksInc/DeepDarkFantasy/issues/events{/number},https://api.github.com/repos/ThoughtWorksInc/DeepDarkFantasy/issues/comments{/number}
67623822,dhall-lang/dhall-haskell,https://api.github.com/repos/dhall-lang/dhall-haskell,91,433,433,Haskell,47,https://api.github.com/repos/dhall-lang/dhall-haskell/issues{/number},https://api.github.com/repos/dhall-lang/dhall-haskell/issues/events{/number},https://api.github.com/repos/dhall-lang/dhall-haskell/issues/comments{/number}
46302884,pushcx/hpffp-resources,https://api.github.com/repos/pushcx/hpffp-resources,77,431,431,Haskell,0,https://api.github.com/repos/pushcx/hpffp-resources/issues{/number},https://api.github.com/repos/pushcx/hpffp-resources/issues/events{/number},https://api.github.com/repos/pushcx/hpffp-resources/issues/comments{/number}
18929235,elm-lang/elm-reactor,https://api.github.com/repos/elm-lang/elm-reactor,65,424,424,Haskell,45,https://api.github.com/repos/elm-lang/elm-reactor/issues{/number},https://api.github.com/repos/elm-lang/elm-reactor/issues/events{/number},https://api.github.com/repos/elm-lang/elm-reactor/issues/comments{/number}
1258629,HeinrichApfelmus/reactive-banana,https://api.github.com/repos/HeinrichApfelmus/reactive-banana,61,415,415,Haskell,52,https://api.github.com/repos/HeinrichApfelmus/reactive-banana/issues{/number},https://api.github.com/repos/HeinrichApfelmus/reactive-banana/issues/events{/number},https://api.github.com/repos/HeinrichApfelmus/reactive-banana/issues/comments{/number}
755385,snapframework/snap,https://api.github.com/repos/snapframework/snap,62,415,415,Haskell,31,https://api.github.com/repos/snapframework/snap/issues{/number},https://api.github.com/repos/snapframework/snap/issues/events{/number},https://api.github.com/repos/snapframework/snap/issues/comments{/number}
26142843,tomjaguarpaw/haskell-opaleye,https://api.github.com/repos/tomjaguarpaw/haskell-opaleye,90,411,411,Haskell,114,https://api.github.com/repos/tomjaguarpaw/haskell-opaleye/issues{/number},https://api.github.com/repos/tomjaguarpaw/haskell-opaleye/issues/events{/number},https://api.github.com/repos/tomjaguarpaw/haskell-opaleye/issues/comments{/number}
1140976,jaor/xmobar,https://api.github.com/repos/jaor/xmobar,127,405,405,Haskell,58,https://api.github.com/repos/jaor/xmobar/issues{/number},https://api.github.com/repos/jaor/xmobar/issues/events{/number},https://api.github.com/repos/jaor/xmobar/issues/comments{/number}
743060,vicfryzel/xmonad-config,https://api.github.com/repos/vicfryzel/xmonad-config,152,400,400,Haskell,3,https://api.github.com/repos/vicfryzel/xmonad-config/issues{/number},https://api.github.com/repos/vicfryzel/xmonad-config/issues/events{/number},https://api.github.com/repos/vicfryzel/xmonad-config/issues/comments{/number}
